mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9748553,45.3534002,-75.8082807,-89,1623189162853,28.6,1.1511774,254.3082,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3535572,-75.8080893,-90,1623189169000,24.1,1.019784,14.191349,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3536304,-75.8080317,-83,1623189174000,5.4,0.48502612,109.43726,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3536385,-75.808,-93,1623189179000,5.1,0.9764403,149.09209,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3536563,-75.8079978,-89,1623189183243,5.4,0.6702272,143.71185,LTE+,4,,29050,58,,,
302,720,29050,9748553,45.3536755,-75.808018,-91,1623189188999,12.5,0.0067004412,344.13458,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3536804,-75.808021,-89,1623189197184,7.9,0.34310213,347.3592,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3536946,-75.8080456,-79,1623189202688,7.8,0.5870093,355.0002,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3537466,-75.808083,-78,1623189209000,9.8,0.82202554,352.89227,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3538105,-75.8081268,-78,1623189214000,13.9,1.1962135,343.828,LTE+,,,29050,58,,,
302,720,29050,9748553,45.3538872,-75.8081752,-76,1623189219000,15.3,1.1324544,356.91187,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3539399,-75.8081668,-80,1623189224088,10.0,1.1073623,8.346867,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3539879,-75.8081142,-84,1623189229348,13.3,1.1587174,19.88885,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3540254,-75.8080398,-80,1623189234388,18.8,1.186587,30.317638,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3540505,-75.8079091,-80,1623189239412,27.2,1.1938726,39.640938,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3540649,-75.807789,-80,1623189244627,32.3,1.0482584,49.671062,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3540744,-75.8076453,-81,1623189250787,34.2,1.170765,59.238995,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3540766,-75.8075287,-80,1623189256483,33.1,1.2018929,61.65046,LTE,,,29050,58,,,
302,720,29050,9748553,45.3540611,-75.8074199,-83,1623189261501,27.3,1.1834126,65.00035,LTE,,,29050,58,,,
302,720,29050,9748553,45.3540357,-75.8072797,-79,1623189267588,28.4,1.2143722,65.53742,LTE,,,29050,58,,,
302,720,29050,9748553,45.3540442,-75.8071849,-77,1623189274000,27.8,1.1442997,62.065388,LTE,,,29050,58,,,
302,720,29050,9748553,45.3541477,-75.807161,-88,1623189278880,17.5,1.1107241,57.472675,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.354156,-75.80708,-82,1623189283968,14.1,1.3554083,66.71937,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3541628,-75.8070068,-78,1623189288972,15.9,1.3269113,67.2295,LTE,,,29050,58,,,
302,720,29050,9748553,45.3541771,-75.8069214,-83,1623189294005,18.0,1.3167791,66.05349,LTE,,,29050,58,,,
302,720,29050,9748553,45.3542734,-75.8068583,-78,1623189300051,18.7,1.3221519,57.296837,LTE,,,29050,58,,,
302,720,29050,9748553,45.3543386,-75.806795,-80,1623189305667,17.3,1.2709419,52.373455,LTE,,,29050,58,,,
302,720,29050,9748553,45.3543608,-75.8067027,-74,1623189311344,18.1,1.3299283,55.52402,LTE,,,29050,58,,,
302,720,29050,9748553,45.3544068,-75.806637,-68,1623189316647,19.6,1.3783271,55.687973,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3545098,-75.8065611,-75,1623189322662,14.2,1.3877915,50.9716,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3545638,-75.8064786,-88,1623189329000,13.5,1.433143,48.24295,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3546063,-75.8063929,-82,1623189333963,16.2,1.1370891,49.727913,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3546581,-75.8063306,-76,1623189338963,16.9,1.0712571,47.61656,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3547093,-75.8062596,-77,1623189344989,18.9,1.1634641,47.205063,LTE,,,29050,58,,,
302,720,29050,9748553,45.3547536,-75.8062425,-69,1623189350010,16.8,1.1704137,44.61285,LTE,,,29050,58,,,
302,720,29050,9748553,45.3547861,-75.8061741,-70,1623189355532,17.3,1.1398271,44.790375,LTE,,,29050,58,,,
302,720,29050,9748553,45.3548145,-75.8060842,-69,1623189361193,18.0,1.1697443,48.716507,LTE,,,29050,58,,,
302,720,29050,9748553,45.3548188,-75.805919,-73,1623189367309,16.6,1.1274016,53.075085,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.354832,-75.8058088,-78,1623189372405,16.4,1.1778355,57.15187,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3548462,-75.8057275,-74,1623189377484,16.4,1.1740605,60.133026,LTE,,,29050,58,,,
302,720,29050,9748553,45.3548637,-75.8056535,-74,1623189384000,17.1,1.146442,63.55648,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3549128,-75.8055863,-80,1623189389026,17.6,1.1501641,59.93102,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3549781,-75.8055354,-77,1623189394588,17.5,1.1979723,58.56343,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3550384,-75.8054711,-75,1623189400365,12.5,1.1625103,55.192757,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3550848,-75.8054023,-75,1623189406041,12.1,0.87825006,52.145863,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3551177,-75.8053503,-75,1623189411326,11.5,1.0205303,45.849648,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3551532,-75.8052774,-70,1623189416444,11.5,1.1848068,46.8551,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3551783,-75.8051967,-72,1623189421472,12.3,1.1110237,54.05712,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3552548,-75.8050879,-72,1623189426749,11.8,1.130035,56.378223,LTE,,,29050,58,,,
302,720,29050,9748553,45.3553178,-75.8050145,-69,1623189431807,11.5,1.1860472,52.145164,LTE,,,29050,58,,,
302,720,29050,9748553,45.3553558,-75.804945,-81,1623189436826,13.1,1.0996807,48.213387,LTE,,,29050,58,,,
302,720,29050,9748553,45.3553851,-75.8048544,-78,1623189442542,15.2,1.1281304,50.763153,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3554048,-75.8047682,-72,1623189449000,18.0,1.110927,57.336964,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3554295,-75.8046856,-68,1623189454000,19.3,1.1936271,58.908318,LTE,,,29050,58,,,
302,720,29050,9748553,45.3554802,-75.8046372,-78,1623189458289,18.7,1.0994645,49.24349,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555177,-75.8045939,-66,1623189463386,18.4,1.1686589,46.95739,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555425,-75.8045119,-66,1623189468563,18.9,1.3661475,49.96922,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555248,-75.8043601,-72,1623189474261,16.8,1.2788591,59.79699,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555395,-75.8042681,-77,1623189479389,16.5,1.1573176,64.58421,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3555608,-75.8041908,-71,1623189484467,17.2,1.0121273,69.019806,LTE,,,29050,58,,,
302,720,29050,9748553,45.3555905,-75.8040897,-74,1623189490106,16.7,1.0191418,69.64043,LTE,,,29050,58,,,
302,720,29050,9748553,45.3556727,-75.8040175,-75,1623189495804,14.9,1.0887933,61.9904,LTE,,,29050,58,,,
302,720,29050,9748553,45.3557403,-75.8039649,-74,1623189501466,15.4,0.92078745,59.88747,LTE,,,29050,58,,,
302,720,29050,9748553,45.3557981,-75.8039084,-69,1623189507023,17.0,1.1177015,57.407322,LTE,,,29050,58,,,
302,720,29050,9748553,45.3558654,-75.8038537,-73,1623189512583,17.2,1.1911249,53.042557,LTE,,,29050,58,,,
302,720,29050,9748553,45.3559169,-75.8037701,-75,1623189519000,15.9,1.2215211,51.321182,LTE,,,29050,58,,,
302,720,29050,9748553,45.3559455,-75.8036893,-78,1623189523762,14.6,1.1941633,50.25219,LTE,,,29050,58,,,
302,720,29050,9748553,45.3559702,-75.8036019,-78,1623189529026,13.8,1.1412165,52.31412,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3559898,-75.8035186,-83,1623189535128,14.5,1.1988853,53.559605,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3560002,-75.803439,-76,1623189540384,13.9,1.1804428,59.7164,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3560037,-75.8033649,-78,1623189545384,15.7,1.1831354,66.378525,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.356007,-75.8032673,-81,1623189551061,17.1,1.1121072,74.20815,LTE,,,29050,58,,,
