mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9391431,45.3459243,-75.8153318,-77,1621777518220,93.4,0.015875455,141.39145,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3453698,-75.815547,-82,1621777526000,5.0,1.2506629,318.7962,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3453988,-75.8155688,-81,1621777529781,7.3,0.8146861,322.32327,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3454564,-75.8156044,-82,1621777535202,10.7,1.0586575,333.5449,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.345553,-75.815628,-84,1621777540605,9.4,1.2299136,337.723,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3456347,-75.8156502,-82,1621777546655,11.4,1.2822948,343.78125,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3456962,-75.8157375,-87,1621777552075,11.8,1.3264115,345.88504,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3457604,-75.8158019,-85,1621777557614,8.0,1.3259027,344.61896,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3458137,-75.8158564,-91,1621777562981,7.4,1.3574548,346.01904,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3458647,-75.8159008,-90,1621777568063,7.7,1.331406,342.6277,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3459287,-75.8159546,-90,1621777573957,7.9,1.2870063,340.91617,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3459883,-75.8159828,-91,1621777579062,7.9,1.2833352,339.38788,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3460527,-75.8160106,-88,1621777586000,10.4,1.3090739,339.90128,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3461234,-75.8160347,-88,1621777590271,12.6,1.2971829,346.64154,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3461927,-75.8160873,-88,1621777595936,10.7,1.3450311,348.8369,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3462542,-75.8161245,-89,1621777601100,7.7,1.3641905,349.63986,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3463264,-75.8161714,-87,1621777606975,7.6,1.3888047,347.53546,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3463858,-75.8162208,-90,1621777612475,7.8,1.3283514,345.50262,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.346446,-75.8162639,-95,1621777617898,8.3,1.3436786,341.8396,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3465032,-75.81631,-86,1621777623321,8.3,1.3344276,335.03748,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3465798,-75.8163237,-87,1621777628777,7.5,1.3488148,338.12885,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3466519,-75.8163415,-92,1621777634239,10.1,1.3663919,340.7847,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3467171,-75.8163623,-91,1621777639559,11.9,1.3527555,348.80856,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3467783,-75.8163841,-95,1621777644602,13.9,1.3794934,349.57047,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3468324,-75.8164557,-90,1621777649906,9.8,1.4249657,346.90298,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3469009,-75.8165138,-88,1621777655968,8.4,1.1358216,342.1518,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3469582,-75.8165365,-94,1621777661362,8.1,1.2272513,346.9214,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3470257,-75.8165882,-91,1621777666674,7.9,1.3366779,342.64172,LTE+,1,,29050,96,,,
