mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9748553,45.3560546,-75.8031753,-85,1623192103054,23.9,0.10815566,304.10965,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3560576,-75.8031832,-84,1623192109631,24.6,0.11125994,299.40387,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3560139,-75.803298,-85,1623192114803,17.9,1.1837982,256.44525,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3560208,-75.8034205,-87,1623192120009,17.0,1.2902591,274.77866,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.356013,-75.8034967,-88,1623192125077,19.4,1.2942948,272.33862,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3559873,-75.803593,-87,1623192130783,18.6,1.2930567,263.5913,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3559282,-75.8036617,-86,1623192135808,16.3,1.3122385,254.91449,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3558795,-75.803724,-88,1623192140883,13.2,1.2772136,244.03476,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3558486,-75.8038049,-87,1623192146419,14.4,1.363813,242.08406,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3558218,-75.8038935,-81,1623192153000,13.9,1.314387,241.18715,LTE,,,29050,58,,,
302,720,29050,9748553,45.3558037,-75.8039788,-82,1623192158000,13.0,1.3281326,243.6005,LTE,,,29050,58,,,
302,720,29050,9748553,45.3557883,-75.8040772,-84,1623192162283,12.2,1.2978442,245.39381,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3557625,-75.8041595,-86,1623192168047,12.2,1.2616884,247.4833,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3557169,-75.8042215,-87,1623192173679,14.7,1.2465633,243.87286,LTE+,0,,29050,58,,,
302,720,29050,9748553,45.3556328,-75.8042513,-84,1623192179393,15.5,1.1941587,234.58894,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555512,-75.8042977,-82,1623192185102,14.5,1.275232,229.15533,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3555016,-75.8043661,-85,1623192190798,14.6,1.2872851,227.2667,LTE+,2,,29050,58,,,
302,720,29050,9748553,45.3554761,-75.804449,-84,1623192196526,15.3,1.2091063,229.00473,LTE+,3,,29050,58,,,
302,720,29050,9748553,45.3554783,-75.8045623,-84,1623192203000,10.5,1.2313242,236.9506,LTE,,,29050,58,,,
302,720,29050,9748553,45.3554556,-75.8046464,-82,1623192208000,8.4,1.3588812,239.33234,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.355427,-75.8047298,-84,1623192213000,8.0,1.3397709,240.83646,LTE+,1,,29050,58,,,
302,720,29050,9748553,45.3554107,-75.8048264,-81,1623192217017,10.8,1.3679303,240.45692,LTE,,,29050,58,,,
302,720,29050,9748553,45.3553862,-75.8049238,-84,1623192222645,11.8,1.255839,243.39377,LTE+,1,,29050,58,,,
