mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9391431,45.3451163,-75.815223,-83,1630442788722,4.1,0.0,90.0,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3451182,-75.81523,-83,1630442797000,6.4,0.048213493,291.1207,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3451341,-75.8152341,-75,1630442801875,19.3,0.95972353,358.46765,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3452077,-75.8152653,-75,1630442807343,9.2,1.1291033,353.66183,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3451874,-75.8152936,-86,1630442812399,8.0,1.0783123,177.20103,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3451471,-75.8152706,-85,1630442818001,6.8,1.0352713,163.70645,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3451041,-75.815208,-81,1630442823458,8.2,1.1933241,146.57942,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.345045,-75.8151213,-81,1630442829060,8.1,1.2653483,142.47685,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3449994,-75.8150617,-77,1630442834175,10.0,0.066852,149.90636,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3449532,-75.8150073,-80,1630442839196,12.3,0.97839975,138.23682,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3449163,-75.8149395,-81,1630442844593,14.2,1.0289205,129.89738,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3448762,-75.8148479,-81,1630442849894,15.1,1.1024739,126.16274,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3448363,-75.8147368,-78,1630442855417,14.0,1.1397523,123.13567,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3448081,-75.8146461,-78,1630442860456,14.7,1.1231334,116.92335,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3447704,-75.8145506,-78,1630442865914,15.2,1.1544337,118.67972,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3447353,-75.8144667,-78,1630442870960,14.9,1.1579554,118.5003,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3447001,-75.8143692,-78,1630442876378,14.7,1.2409533,116.393326,LTE+,,,29050,96,,,
302,720,29050,9391431,45.344672,-75.8142756,-79,1630442882000,15.2,1.245884,115.29702,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3446318,-75.8141789,-78,1630442887574,15.5,1.2812513,120.47285,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3445864,-75.8140824,-78,1630442893196,15.6,1.3012232,124.73464,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3445543,-75.8139768,-77,1630442898577,12.8,1.3148184,124.5366,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3445317,-75.8138743,-77,1630442903996,8.7,1.275199,116.51542,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3445083,-75.8137889,-83,1630442909481,8.0,1.255503,114.07268,LTE+,,,29050,96,,,
302,720,29050,9391431,45.344472,-75.8136996,-86,1630442915033,9.9,1.3641694,121.401,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3444449,-75.8135987,-89,1630442920420,23.6,1.4929368,110.87737,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3443937,-75.8135673,-90,1630442926123,37.4,1.4945292,132.71646,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3443455,-75.8134972,-88,1630442931675,44.3,1.1528391,131.26862,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3443125,-75.8134014,-92,1630442937298,59.1,1.1418357,118.26183,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3443112,-75.8133027,-92,1630442942522,29.9,1.1800433,103.10626,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3442887,-75.8132263,-88,1630442947939,13.1,1.2606065,99.05526,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3442561,-75.8131214,-82,1630442953495,10.3,1.2253544,106.64328,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3442313,-75.8130186,-93,1630442958980,10.0,1.295061,109.50135,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3442424,-75.8129095,-96,1630442964593,20.2,1.4358972,111.89776,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3442067,-75.8128177,-92,1630442969961,22.1,1.4728705,113.9601,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3441724,-75.8127062,-92,1630442975457,19.5,1.4691718,112.02534,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3441606,-75.812626,-91,1630442980555,17.4,1.4551452,108.971436,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3441396,-75.8125181,-96,1630442986498,16.7,1.4095094,109.1513,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3441131,-75.8124372,-93,1630442992000,20.2,1.330822,110.79795,LTE+,,,29050,96,,,
302,720,29050,9391431,45.3440551,-75.8124091,-97,1630442997117,32.0,1.6876515,145.3135,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3439826,-75.812363,-98,1630443003000,43.9,1.2329082,150.63455,LTE+,3,,29050,96,,,
302,720,29050,9391431,45.3440355,-75.8122732,-97,1630443007758,31.5,0.8196665,89.19293,LTE+,3,,29050,96,,,
302,720,29050,9391431,45.3440605,-75.8121841,-95,1630443012796,11.1,1.1279364,78.92563,LTE+,3,,29050,96,,,
302,720,29050,9391431,45.3439908,-75.8121185,-94,1630443150817,19.8,0.06343287,179.67209,LTE+,2,,29050,96,,,
