mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9391431,45.3461156,-75.8160757,-88,1617557116360,7.9,1.2493765,326.9353,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3461768,-75.8160928,-87,1617557121542,10.0,1.2106125,334.54095,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3462385,-75.8161141,-90,1617557126854,11.2,1.2196106,341.82025,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.346299,-75.8161493,-88,1617557132718,8.9,1.2448798,340.74268,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3463608,-75.8161489,-88,1617557137916,9.3,1.250127,343.97037,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3464205,-75.8161665,-85,1617557143455,11.8,1.2093229,345.91412,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3464735,-75.8162106,-88,1617557149160,13.6,1.1697127,342.5693,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3465294,-75.8162557,-87,1617557154181,14.8,1.2084457,338.05597,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3465893,-75.8163058,-89,1617557159454,15.3,1.2330312,338.58572,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3466506,-75.8163318,-92,1617557164817,16.9,1.2439137,343.41122,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3466973,-75.8163809,-90,1617557170162,14.9,1.2510954,339.85962,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3467537,-75.8164218,-93,1617557177000,10.4,1.2545213,339.3275,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3468221,-75.8164744,-92,1617557181941,11.6,1.2466723,332.24777,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3468869,-75.816502,-91,1617557187891,11.4,1.2332801,332.43567,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3469412,-75.8165374,-89,1617557193215,9.1,1.2584206,336.1199,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.347006,-75.8165523,-96,1617557198288,12.1,1.2714912,335.7266,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3470743,-75.8165357,-94,1617557203595,13.6,1.2737443,338.51013,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3471216,-75.8165605,-93,1617557208979,13.4,1.0634186,336.22495,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3471631,-75.8166165,-93,1617557214187,14.2,1.1203601,328.31604,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3472117,-75.8166971,-93,1617557219766,10.5,1.3860608,343.20602,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3472699,-75.8167374,-94,1617557225009,7.4,1.3182759,339.4478,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3473257,-75.8167608,-95,1617557230195,8.2,0.9997476,341.87415,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3473778,-75.8167882,-97,1617557237000,7.7,1.0523121,334.17462,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3474371,-75.8168297,-97,1617557240726,7.7,1.3320359,337.2353,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3474969,-75.8168678,-96,1617557246115,8.4,1.2869629,331.1948,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3475588,-75.8168993,-92,1617557251917,7.3,1.2543246,335.0664,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.347622,-75.8169251,-93,1617557257719,7.7,1.2592102,337.1201,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3476828,-75.816942,-96,1617557263004,7.8,1.2297825,343.75253,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3477389,-75.8169723,-87,1617557268162,7.2,1.3116817,335.5017,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3477912,-75.8170235,-93,1617557273326,7.7,1.283475,333.9508,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3478541,-75.8170695,-96,1617557279236,9.4,1.2605219,333.2933,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3479125,-75.8171154,-97,1617557284442,11.5,1.2830503,331.753,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3479721,-75.8171514,-97,1617557289677,12.7,1.2837641,331.75577,LTE+,2,,29050,96,,,
302,720,29050,9391431,45.3480483,-75.8171437,-98,1617557294901,13.2,1.4246104,350.35312,LTE+,2,,29050,96,,,
302,720,29050,9391433,45.3481206,-75.8171205,-96,1617557300077,12.6,1.2898849,348.32382,LTE+,2,,29050,112,,,
302,720,29050,9391433,45.3481851,-75.8171258,-92,1617557305363,12.0,1.2577901,346.5281,LTE+,1,,29050,112,,,
302,720,29050,9391433,45.3482448,-75.817164,-97,1617557311158,13.9,1.259671,342.08875,LTE+,2,,29050,112,,,
302,720,29050,9391433,45.3482973,-75.8171807,-98,1617557316423,14.1,1.1989546,336.97565,LTE+,2,,29050,112,,,
