mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
302,720,29050,9391431,45.3462798,-75.8129487,-68,1620822416767,232.1,0.0,90.0,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3460687,-75.8143606,-68,1620822426601,111.2,1.0918803,257.9904,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3453551,-75.8155322,-76,1620822434000,5.2,1.3605458,313.4097,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3454079,-75.815586,-78,1620822438455,16.9,1.3971853,324.3682,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3454663,-75.8156325,-68,1620822444019,11.7,1.3354436,334.68134,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3455317,-75.8156675,-68,1620822449552,9.6,1.310434,342.18127,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3455936,-75.8157005,-72,1620822454897,13.6,1.3832637,344.31598,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3456735,-75.8157099,-70,1620822460221,15.5,1.4194974,345.62772,LTE,0,,29050,96,,,
302,720,29050,9391431,45.3457407,-75.815752,-75,1620822465697,15.0,1.1306584,349.51617,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3458157,-75.8157603,-78,1620822471017,13.7,1.2706342,357.2851,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3458817,-75.8158044,-86,1620822476340,13.9,1.5289985,348.63635,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3459252,-75.8159332,-90,1620822481741,11.2,1.3905436,335.32965,LTE+,0,,29050,96,,,
302,720,29050,9391431,45.3459788,-75.8159961,-88,1620822487220,10.1,1.2190458,334.93787,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3460374,-75.8160387,-89,1620822492751,9.8,1.0585071,344.87274,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.346088,-75.8160839,-83,1620822497776,8.6,1.3386799,338.40228,LTE+,1,,29050,96,,,
302,720,29050,9391431,45.3461594,-75.8160769,-90,1620822502835,10.7,1.5593659,345.16675,LTE+,1,,29050,96,,,
302,720,29050,9391383,45.3462208,-75.8161109,-80,1620822507949,12.7,1.4592643,337.1254,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3462618,-75.8162236,-74,1620822513820,8.5,1.3617752,332.5581,LTE+,0,,29050,112,,,
302,720,29050,9391383,45.3463218,-75.8162604,-75,1620822519262,9.1,1.4390004,339.39838,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3463879,-75.8162995,-78,1620822524661,7.5,1.3146203,340.7916,LTE,,,29050,112,,,
302,720,29050,9391383,45.3464705,-75.8163225,-74,1620822530035,8.8,2.1523037,346.78824,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3465445,-75.8163345,-76,1620822535354,11.8,1.5040076,348.6882,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3466217,-75.8163285,-73,1620822540735,15.0,1.4551167,351.28058,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3466899,-75.8163497,-75,1620822546157,17.2,1.3480288,346.79376,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3467531,-75.8164154,-73,1620822551458,14.3,1.4688443,341.8084,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3468154,-75.8164718,-72,1620822556820,8.4,1.5482427,343.46887,LTE+,,,29050,112,,,
302,720,29050,9391383,45.3468832,-75.8165216,-72,1620822562142,15.2,1.7394025,335.96646,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3469544,-75.8165804,-72,1620822567570,22.2,1.7573521,332.6196,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3470098,-75.8166095,-73,1620822573058,19.8,1.4774843,340.53482,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3470553,-75.8166247,-71,1620822579000,23.6,1.3357886,340.84433,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3470983,-75.8166602,-73,1620822584000,24.3,1.3968725,337.05017,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3471399,-75.8166745,-71,1620822588948,19.2,1.1226587,346.23807,LTE+,,,29050,112,,,
302,720,29050,9391383,45.347193,-75.8167121,-73,1620822594179,17.5,1.2476345,342.25174,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.3472522,-75.816764,-74,1620822599677,8.7,1.2816098,339.38007,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3473086,-75.8168253,-75,1620822605058,8.4,1.3462803,336.0709,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3473766,-75.816867,-73,1620822610402,11.7,1.4444066,332.7464,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3474622,-75.8168606,-75,1620822615839,12.7,1.4053184,336.7692,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3475546,-75.816866,-74,1620822622254,9.5,1.4691913,347.654,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3476291,-75.8169186,-73,1620822627634,9.0,1.7485417,341.9311,LTE+,1,,29050,112,,,
302,720,29050,9391383,45.347692,-75.8169591,-74,1620822632979,10.4,1.4702654,343.3402,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3477538,-75.817005,-76,1620822639000,12.6,1.5471894,339.33408,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3478336,-75.8170532,-76,1620822644000,24.1,1.5627826,335.69543,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3479108,-75.8170792,-77,1620822649078,17.3,1.3334787,337.8242,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3479719,-75.8171279,-76,1620822654459,12.9,1.3546273,334.82648,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3480409,-75.8171628,-75,1620822659821,8.2,1.2858871,340.0179,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3481012,-75.8171942,-74,1620822665203,10.5,1.2764683,341.23685,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3481848,-75.8172319,-74,1620822671074,11.5,1.3723148,343.78665,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3482537,-75.817268,-77,1620822676512,13.4,1.4575574,342.77115,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3483463,-75.8172631,-75,1620822682297,12.6,1.432135,343.6827,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3483938,-75.8172827,-75,1620822687659,13.8,1.3590418,343.78394,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.348449,-75.8172903,-77,1620822693065,14.2,1.2963642,347.50757,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3485013,-75.817333,-74,1620822699000,14.5,1.311503,346.3286,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3485533,-75.8173845,-72,1620822703860,15.4,1.3456386,345.0214,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3486083,-75.8174629,-72,1620822709259,15.0,1.2608552,341.35825,LTE+,2,,29050,112,,,
302,720,29050,9391383,45.3486644,-75.8175331,-73,1620822714682,8.6,1.2089019,339.64868,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3487351,-75.8175519,-74,1620822720021,10.1,1.2362167,340.35574,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3488002,-75.8175716,-79,1620822725116,14.3,1.294969,342.9848,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3488992,-75.8175687,-78,1620822730899,16.9,1.3717383,348.45285,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3490115,-75.817552,-75,1620822736261,14.4,1.4277371,351.69424,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3490895,-75.8175612,-75,1620822741632,12.7,1.456353,352.35764,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3491507,-75.8175635,-74,1620822747017,12.5,1.4392254,356.85547,LTE+,3,,29050,112,,,
302,720,29050,9391383,45.3492107,-75.8175645,-78,1620822752373,12.9,1.4451174,2.857648,LTE+,3,,29050,112,,,
